User,Location,Tweet,Num of Friend,Num of Followers,Total Tweets by user,Account Created at,Tweet Created at,Num of Retweet,hashtags in the tweet
GETAnalysis,Global,GETAnalysis: #AmyConeyBarrett knows that she needs to divulge as little as possible about her positions on… https://t.co/Mz1NEQXkYC,931,1662,91476,10/16/2012 14:51,10/27/2020 2:52,2,"[{'text': 'AmyConeyBarrett', 'indices': [13, 29]}]"
marylougeorge2,"Toronto,Ontario,Canada",Yeah and #dejoy is gonna get right on that. Vote out every single #Republican in droves never seen before. They onl… https://t.co/XEmec4v031,4694,5297,176122,5/14/2012 0:52,10/27/2020 2:51,0,"[{'text': 'dejoy', 'indices': [9, 15]}, {'text': 'Republican', 'indices': [66, 77]}]"
LongQuint,Louisville Ky,"Can’t wait to give every #republican I know a spoonful of their own medicine. Wanna play like a bitch, expect to be… https://t.co/u2xMTPtH9D",78,133,13082,4/29/2009 3:28,10/27/2020 2:50,0,"[{'text': 'republican', 'indices': [25, 36]}]"
marylougeorge2,"Toronto,Ontario,Canada",CORRUPTION! End the #Republican party’s stranglehold on the American nation! Vote them out in a landslide! https://t.co/YNuuLmXq4K,4694,5297,176122,5/14/2012 0:52,10/27/2020 2:50,1,"[{'text': 'Republican', 'indices': [20, 31]}]"
sammy040590,good ole' USA,"Let me just say: #Trump, the #GOP and #Republican party have proved that they will put their desire for power over… https://t.co/wHstdJrqgZ",336,39,5960,10/11/2009 0:34,10/27/2020 2:48,0,"[{'text': 'Trump', 'indices': [17, 23]}, {'text': 'GOP', 'indices': [29, 33]}, {'text': 'Republican', 'indices': [38, 49]}]"
ATLANTALI,"Atlanta, GA","Hoover ➡️ FDR
Nixon ➡️ Carter
Bush ➡️ Clinton 
Bush ➡️ Obama
Trump 🔜 Biden #Democrats have historically been the cl… https://t.co/rq9eI4OhSB",2590,492,25715,5/14/2011 20:31,10/27/2020 2:48,1,"[{'text': 'Democrats', 'indices': [75, 85]}]"
zachariasmith7,,"Andrew sent this out a while back, I did some editing pro bono.

#wisconsin #Republicans: if someone u knew lied to… https://t.co/kwK260MgRC",206,14,667,7/19/2020 0:42,10/27/2020 2:48,0,"[{'text': 'wisconsin', 'indices': [65, 75]}, {'text': 'Republicans', 'indices': [76, 88]}]"
AnahataEsu,Somewhere Over the Rainbow,"What scares me most: #Republican #gerrymandering efforts for 20 years, #russianhacking, #disinformation and… https://t.co/MWeAQ0V4yQ",338,39,1436,3/28/2020 17:39,10/27/2020 2:47,2,"[{'text': 'Republican', 'indices': [21, 32]}, {'text': 'gerrymandering', 'indices': [33, 48]}, {'text': 'russianhacking', 'indices': [71, 86]}, {'text': 'disinformation', 'indices': [88, 103]}]"
joethevoter,United States,"@alicetweet Yes, we're turning out record numbers to counter #Republican #votersupression and #USPS interference.… https://t.co/WCV51LgqTp",4945,2215,17712,11/11/2008 23:07,10/27/2020 2:45,0,"[{'text': 'Republican', 'indices': [61, 72]}, {'text': 'votersupression', 'indices': [73, 89]}, {'text': 'USPS', 'indices': [94, 99]}]"
Peachie100,United States,"#FBI Wray, get on the case. Don't let anyone steal our #VOTES. You are about the only be I trust, although, you're… https://t.co/Ho9OeKY9A3",6104,6313,157865,3/13/2009 20:06,10/27/2020 2:44,1,"[{'text': 'FBI', 'indices': [0, 4]}, {'text': 'VOTES', 'indices': [55, 61]}]"
i_ndiaa,With God 🙏🏽,#republican #Trump2020 #electricchair #conservative #God #Lord #Godbless #DemocratsforTrump #GaysforTrump… https://t.co/tCFawAwn83,178,172,8377,11/3/2018 21:48,10/27/2020 2:44,0,"[{'text': 'republican', 'indices': [0, 11]}, {'text': 'Trump2020', 'indices': [12, 22]}, {'text': 'electricchair', 'indices': [23, 37]}, {'text': 'conservative', 'indices': [38, 51]}, {'text': 'God', 'indices': [52, 56]}, {'text': 'Lord', 'indices': [57, 62]}, {'text': 'Godbless', 'indices': [63, 72]}, {'text': 'DemocratsforTrump', 'indices': [73, 91]}, {'text': 'GaysforTrump', 'indices': [92, 105]}]"
CrazyRaiderRad,San Diego #LincolnPark,"Posted @withregram • @thebodittle Who wants more videos like this? 

——————————————-

#alllivesmatter… https://t.co/6eFsqjZfJa",3392,7111,92892,2/17/2010 1:54,10/27/2020 2:43,0,"[{'text': 'alllivesmatter', 'indices': [86, 101]}]"
StCyrlyMe2,Henderson Nv,Your right @Lawrence Mailing now or tomorrow should be the end of mailing your ballots Only because of this… https://t.co/HymK3Pd01I,17662,16097,215500,2/26/2009 21:41,10/27/2020 2:39,1,[]
WWIISoldier_,,even trump is voting for Biden #politics #Biden #india #news #election #conservative #vibes #republican #bjp #memes… https://t.co/x3kDDZQabn,231,15,61,9/11/2019 19:37,10/27/2020 2:39,0,"[{'text': 'politics', 'indices': [31, 40]}, {'text': 'Biden', 'indices': [41, 47]}, {'text': 'india', 'indices': [48, 54]}, {'text': 'news', 'indices': [55, 60]}, {'text': 'election', 'indices': [61, 70]}, {'text': 'conservative', 'indices': [71, 84]}, {'text': 'vibes', 'indices': [85, 91]}, {'text': 'republican', 'indices': [92, 103]}, {'text': 'bjp', 'indices': [104, 108]}, {'text': 'memes', 'indices': [109, 115]}]"
Kellyjean1020,,@JoeBiden is going to pack the court!! The #DEMS are outraged and they control the DEM party!  Threats all over the… https://t.co/jfKw5sE9uL,746,60,5333,4/12/2013 23:50,10/27/2020 2:39,0,"[{'text': 'DEMS', 'indices': [43, 48]}]"
dhammer53,,It’s time fo my fellow #jews to #vote for #Biden #BidenHarris2020 and get rid of @realDonaldTrump and his… https://t.co/rqogDoixbo,303,200,5834,4/20/2009 15:54,10/27/2020 2:37,0,"[{'text': 'jews', 'indices': [23, 28]}, {'text': 'vote', 'indices': [32, 37]}, {'text': 'Biden', 'indices': [42, 48]}, {'text': 'BidenHarris2020', 'indices': [49, 65]}]"
mjhillenbrand,,I always love .@GOP #Republican that say that the government isn't the solution while they run for government offic… https://t.co/qqFf4g2Pqu,2849,795,24141,10/24/2008 2:50,10/27/2020 2:37,0,"[{'text': 'Republican', 'indices': [20, 31]}]"
OsbertUSMCVET,United States,"@meiselasb I have been a #Republican from day one, never liked #Trump he’s always been a douche, the party has made… https://t.co/bkTprcCfDh",494,316,8135,10/16/2017 3:47,10/27/2020 2:35,0,"[{'text': 'Republican', 'indices': [25, 36]}, {'text': 'Trump', 'indices': [63, 69]}]"
ConsultantsUnlt,Rain City,@RottenInDenmark Remember this is what passes as an #intellectual in #republican circles.,1083,1393,153410,2/2/2010 4:32,10/27/2020 2:34,1,"[{'text': 'intellectual', 'indices': [52, 65]}, {'text': 'republican', 'indices': [69, 80]}]"
Pursuitcntns,,"#ACB 
#Republican diversity? https://t.co/4r2tbh72jd",2627,1872,11422,5/4/2012 14:11,10/27/2020 2:28,0,"[{'text': 'ACB', 'indices': [0, 4]}, {'text': 'Republican', 'indices': [6, 17]}]"
keithwmca,"Dallas, Texas ",@JudiciaryGOP @HillaryClinton FUCK THE ENTIRE #Republican @GOP and all who enabled them! #VoteThemOut #Election2020,1406,580,23927,8/26/2011 0:49,10/27/2020 2:28,0,"[{'text': 'Republican', 'indices': [46, 57]}, {'text': 'VoteThemOut', 'indices': [89, 101]}, {'text': 'Election2020', 'indices': [102, 115]}]"
KWrissa,"Key West, FL.",Fuck every #republican and #trump right now. I don't even know how you ppl even live with yourself when you know yo… https://t.co/VCgGL4nQrI,330,98,1090,7/3/2012 22:01,10/27/2020 2:25,1,"[{'text': 'republican', 'indices': [11, 22]}, {'text': 'trump', 'indices': [27, 33]}]"
Ski_Deep_Powder,Lake Tahoe,#Kamala telling you it’s illegitimate is lying to the American people hoping she’ll get your vote -  #Democrats are… https://t.co/E8zaBusoQE,30,11,22,8/26/2015 2:03,10/27/2020 2:24,0,"[{'text': 'Kamala', 'indices': [0, 7]}, {'text': 'Democrats', 'indices': [101, 111]}]"
rondafg,United States,"@GOP By pushing this highly prejudiced justice, you have condemned millions of Americans to losing their… https://t.co/tAto9Xhplc",1061,420,9610,10/15/2013 22:11,10/27/2020 2:24,1,[]
Kellyjean1020,,The #DEMS are powerless &amp; raging mad . Already threatening packing the courts!  They want revenge! Protect your dem… https://t.co/6BuDsPOt9o,746,60,5333,4/12/2013 23:50,10/27/2020 2:22,1,"[{'text': 'DEMS', 'indices': [4, 9]}]"
AltonJRoberts,"ATL GA, USA","#Republican Senate and #WhiteHouse, we the people won't forget how u lying hypocrites have pushed #AmyConeyBarrett down our throats.",407,735,737,12/30/2008 20:56,10/27/2020 2:21,1,"[{'text': 'Republican', 'indices': [0, 11]}, {'text': 'WhiteHouse', 'indices': [23, 34]}, {'text': 'AmyConeyBarrett', 'indices': [98, 114]}]"
janmorrill,Texas,This #Texas #Republican already voted straight Democratic ticket. I’d be proud to plant this sign right next to my… https://t.co/2CZ12m5wc1,3203,1698,8200,11/21/2010 19:28,10/27/2020 2:21,0,"[{'text': 'Texas', 'indices': [5, 11]}, {'text': 'Republican', 'indices': [12, 23]}]"
OsbertUSMCVET,United States,"Every #Republican senator deserves to be voted out immediately, their actions have consequences… https://t.co/TSwVwRI0lJ",494,316,8135,10/16/2017 3:47,10/27/2020 2:19,0,"[{'text': 'Republican', 'indices': [6, 17]}]"
PabloEnriqueEsq,Dominican Republic,"Well... I guess there is no point in homie hiding his racism now? #Vote #Democrat #Republican 
https://t.co/QYpxQ1DALG",3982,1280,11484,12/27/2013 23:22,10/27/2020 2:18,1,"[{'text': 'Vote', 'indices': [66, 71]}, {'text': 'Democrat', 'indices': [72, 81]}, {'text': 'Republican', 'indices': [82, 93]}]"
aaronseifert,"Boynton Beach, FL",@dbongino Miami Dade County is going to turn red Gimenez and Salazar are going to win. #VOTE #VoteEarly #Republican… https://t.co/YtrIUcDuP1,263,500,9828,9/8/2013 18:39,10/27/2020 2:18,4,"[{'text': 'VOTE', 'indices': [87, 92]}, {'text': 'VoteEarly', 'indices': [93, 103]}, {'text': 'Republican', 'indices': [104, 115]}]"
ReallyUSASmh,"Nowhere, dc",@JudiciaryGOP @HillaryClinton Why am I not shocked by this type of tweet.  Really shows your tru colors. I hope tha… https://t.co/tOSS8MSDsg,97,8,825,11/30/2011 12:37,10/27/2020 2:18,0,[]
Jeffrey2112,"Montreal, QC",There is NOTHING more disgusting and hypocritical than a #republican. @senatemajldr is the slimeyest scumbag to eve… https://t.co/7tgs0Uj6zy,321,54,3110,8/4/2009 21:10,10/27/2020 2:18,0,"[{'text': 'republican', 'indices': [57, 68]}]"
timothybelcher,New Zealand,"Can we please stop referring to @NZNationalParty and friends as the #Tories.  FFS, in nz that has no meaning or rel… https://t.co/cqsWGZblh1",105,496,2697,8/8/2011 22:19,10/27/2020 2:17,0,"[{'text': 'Tories', 'indices': [68, 75]}]"
BillyDenham1,"Virginia, USA","@BrideOf03778151 @realDonaldTrump @JoeBiden @POTUS #America loves Pres. Obama, because him &amp; @JoeBiden saved this C… https://t.co/rUsXe5TW76",3341,3037,17221,10/1/2012 7:13,10/27/2020 2:17,0,"[{'text': 'America', 'indices': [51, 59]}]"
RevolutionsCen,,#Republican #republicantraitors Poetry like prose style site:My favorite #mythicalcreature? The #honest politician https://t.co/dZqHugYBea,4640,3717,162929,5/4/2016 18:09,10/27/2020 2:12,0,"[{'text': 'Republican', 'indices': [0, 11]}, {'text': 'republicantraitors', 'indices': [12, 31]}, {'text': 'mythicalcreature', 'indices': [73, 90]}, {'text': 'honest', 'indices': [96, 103]}]"
markla1979,"Los Angeles, CA",The @gop is better at this than the @TheDemocrats.  There are more people in the country that are in line with what… https://t.co/7aiGeuE5LV,174,43,1462,4/17/2015 17:34,10/27/2020 2:07,0,[]
RepublicanHype,,Just the opposite @KamalaHarris . @realDonaldTrump did his job as #POTUS and #Republican members of the #Senate con… https://t.co/3juK27NZvx,117,1033,469,4/25/2020 2:20,10/27/2020 2:06,1,"[{'text': 'POTUS', 'indices': [66, 72]}, {'text': 'Republican', 'indices': [77, 88]}, {'text': 'Senate', 'indices': [104, 111]}]"
CruzControl72,"Lancaster, PA","#ExpandTheCourt #ExpandTheCourt 
#VoteThemAllOut #VoteThemOut 

Every last #Republican https://t.co/yFnpP3ypPL",525,535,17978,8/9/2015 1:03,10/27/2020 2:05,0,"[{'text': 'ExpandTheCourt', 'indices': [0, 15]}, {'text': 'ExpandTheCourt', 'indices': [16, 31]}, {'text': 'VoteThemAllOut', 'indices': [33, 48]}, {'text': 'VoteThemOut', 'indices': [49, 61]}, {'text': 'Republican', 'indices': [75, 86]}]"
PrincessKnightD,,Here we have a woman and a Black man serving as Justices on our #SCOTUS - both of whom were selected by #Republican… https://t.co/TWK4LhHtgj,5573,5629,6969,8/8/2019 1:23,10/27/2020 2:04,0,"[{'text': 'SCOTUS', 'indices': [64, 71]}, {'text': 'Republican', 'indices': [104, 115]}]"
Tindalos17,,"this is why u #voteblue because ALL #Republican forced this, they ALL support trump despite the #ChildreninCages https://t.co/HaLJvjzKYI",221,22,4450,3/24/2016 23:50,10/27/2020 2:03,0,"[{'text': 'voteblue', 'indices': [14, 23]}, {'text': 'Republican', 'indices': [36, 47]}, {'text': 'ChildreninCages', 'indices': [96, 112]}]"
mjkaizer,"Annapolis, MD","@Shmoopy4231 @jslocofoot @JBPritzker But it's different now because...because...because.  Oh, that's right it's a c… https://t.co/zRMM331m1W",73,8,1675,1/29/2011 13:58,10/27/2020 2:03,0,[]
thenotoriousac,"Texas, USA","If useless was a person, #AmyConeyBarrett fits the bill. The #Republican party ain't shit for this. Apparently doin… https://t.co/g1G5oNn2Wj",196,176,7082,2/18/2009 21:25,10/27/2020 2:03,0,"[{'text': 'AmyConeyBarrett', 'indices': [25, 41]}, {'text': 'Republican', 'indices': [61, 72]}]"
SheliaJClarke,Florida,@dbongino Not worried about a #Republican doing nothing after 11/03. #BidenHarris2020Landslide Racist Grifter in WH… https://t.co/8fgKA3pWrJ,1385,791,12303,4/5/2012 23:22,10/27/2020 2:03,0,"[{'text': 'Republican', 'indices': [30, 41]}, {'text': 'BidenHarris2020Landslide', 'indices': [69, 94]}]"
1HermitCrab,"New York, USA","Why is it that taking over 1/7 of the economy (#Obamacare)  with 0 #Republican votes in both houses was okay, but c… https://t.co/n24Wt4mFGg",1165,927,24659,9/28/2013 20:15,10/27/2020 2:02,0,"[{'text': 'Obamacare', 'indices': [47, 57]}, {'text': 'Republican', 'indices': [67, 78]}]"
andresoriano,"Washington, DC","Truly Grateful and Honored Meeting Our Fellow Patriot, Governor Bob McDonell, 71st Governor of Virginia!… https://t.co/nxfEsmnJA5",1073,18245,6094,10/2/2009 12:54,10/27/2020 2:01,1,[]
KMckrackin,"Las Vegas, NV","With DEMOCRATS, its NOT about being FAIR, it's about making ALL the RULES and being in CHARGE!

DEMOCRATS ONLY CARE… https://t.co/H18DTeTGsY",1290,561,20204,10/31/2018 15:22,10/27/2020 2:01,0,[]
saltdog1980,,"Why the fuck would anyone vote #Tory or #republican? I mean... Really? They hide behind religion, but it's a fact t… https://t.co/NXvalhZL3J",259,67,825,4/11/2020 21:32,10/27/2020 1:59,0,"[{'text': 'Tory', 'indices': [31, 36]}, {'text': 'republican', 'indices': [40, 51]}]"
stephenmhardin,,"If your political view causes even one person to fall away or not come to Christ, it’s not worth it. #politics… https://t.co/VQonOAjlB0",2807,876,1254,2/15/2012 22:39,10/27/2020 1:58,1,"[{'text': 'politics', 'indices': [101, 110]}]"
PCadfael,,What a disgusting Lying Hypocritical bunch these #Republican Politicians are.  #TEACHers #veterans #Michigan  #MAGA https://t.co/MExYqH8Y95,3914,3528,91646,7/25/2017 22:59,10/27/2020 1:56,0,"[{'text': 'Republican', 'indices': [49, 60]}, {'text': 'TEACHers', 'indices': [79, 88]}, {'text': 'veterans', 'indices': [89, 98]}, {'text': 'Michigan', 'indices': [99, 108]}, {'text': 'MAGA', 'indices': [110, 115]}]"
24K_Siarrhea,,@Kathiec14 @DNC This “BOT” doesn’t care about number of followers. I joined Twitter to tweet and consume tweets tha… https://t.co/gSjoU2AJH3,903,30,5858,12/5/2017 12:03,10/27/2020 1:56,0,[]
keithwmca,"Dallas, Texas ","@ABCWorldNews According to the #Republican agenda - forever and ever, #heil #trump 🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼 #fucktrump… https://t.co/kRuB3FbzbT",1406,580,23927,8/26/2011 0:49,10/27/2020 1:56,0,"[{'text': 'Republican', 'indices': [31, 42]}, {'text': 'heil', 'indices': [70, 75]}, {'text': 'trump', 'indices': [76, 82]}, {'text': 'fucktrump', 'indices': [98, 108]}]"
sixpinkoneblue,,"@alicetweet @JoeBiden Why?
@realDonaldTrump is impeached and shouldn't be allowed to do 99.99% of the crap he's don… https://t.co/g3Hffn1dxh",4285,3851,5364,6/30/2011 4:46,10/27/2020 1:56,0,[]
CherrieHomes,"Ventura, CA",An eye opening read of how an anonymous #Republican's love of power squares with his contempt for the President.… https://t.co/2rEtu4nxVg,439,180,10980,12/7/2008 17:09,10/27/2020 1:53,1,"[{'text': 'Republican', 'indices': [40, 51]}]"
1Stop_Cowboys,,The essential platform of the American capitalist system: Anything goes so long as the money flows.… https://t.co/HYSKAg905v,31,12,229,6/1/2020 22:48,10/27/2020 1:53,0,[]
news_lnc,"Wichita, KS","@fox5dc Join ✍ Write In Candidate for #President ""Jason Lightbearer Edwards"" as he discusses his Quest to UNSEAT… https://t.co/zML8KyLM0I",124,477,1804,7/26/2018 19:32,10/27/2020 1:52,0,"[{'text': 'President', 'indices': [38, 48]}]"
DoubleNW,FL leaders👎... FL NPA💥,"@gtconway3d @ProjectLincoln I DISLIKE THESE ppl💯

Any BLACK Ppl VOTING 4 TRASH OF AMERICA #trump or ANY @gop… https://t.co/4yWkKBtz7v",519,794,43235,3/12/2009 0:09,10/27/2020 1:50,0,"[{'text': 'trump', 'indices': [90, 96]}]"
kirsybuu,,"#Trump packs the court with a third #Republican loyalist judge, #AmyConeyBarrett, who was appointed in 2020 through… https://t.co/zGfbHbm5YG",120,15,491,4/3/2011 18:39,10/27/2020 1:48,0,"[{'text': 'Trump', 'indices': [0, 6]}, {'text': 'Republican', 'indices': [36, 47]}, {'text': 'AmyConeyBarrett', 'indices': [64, 80]}]"
LewisOntaya,"Massachusetts, USA",#GOPHypocrisy must be dealt with #VoteBlueDownTheBallot no #Republican should feel like they are safe from the… https://t.co/ZaXhJ68zDM,278,33,1677,3/29/2019 1:45,10/27/2020 1:47,0,"[{'text': 'GOPHypocrisy', 'indices': [0, 13]}, {'text': 'VoteBlueDownTheBallot', 'indices': [33, 55]}, {'text': 'Republican', 'indices': [59, 70]}]"
MxdWrstlgAsscNY,"New York, USA","@AOC Hey @AOC.........
Well good luck with that one Alexandria. 

We will get the White House, we will get the Sena… https://t.co/EsSdbjmktH",1301,627,2627,3/26/2015 4:12,10/27/2020 1:46,0,[]
WILLDYE4U,"Las Vegas, NV  BWO Detroit, MI","@JudiciaryGOP @HillaryClinton what more proof
do you need
that the #Republican party is the party of #Trump
warts &amp;… https://t.co/mihhLSMo7p",2663,2910,121175,1/19/2011 2:58,10/27/2020 1:44,0,"[{'text': 'Republican', 'indices': [67, 78]}, {'text': 'Trump', 'indices': [101, 107]}]"
JudySheahan,,"#Republican hypocrisy regarding this #SupremeCourtConfirmation makes me unbelievably angry, sad, and sick to my sto… https://t.co/d5SDyhBJk3",324,145,610,10/17/2012 17:31,10/27/2020 1:43,0,"[{'text': 'Republican', 'indices': [0, 11]}, {'text': 'SupremeCourtConfirmation', 'indices': [37, 62]}]"
news_lnc,"Wichita, KS","@ABC The #Republican LUST for POWER

Watch @JLightbearer's broadcast: Join  ✍ Write In Candidates for #President an… https://t.co/4UKsuXrVi4",124,477,1804,7/26/2018 19:32,10/27/2020 1:39,0,"[{'text': 'Republican', 'indices': [9, 20]}, {'text': 'President', 'indices': [102, 112]}]"
MestizaForTrump,"West Palm Beach, Florida","BRACE YOURSELF Businesses and Wealthy! @JoeBiden promises to RAISE YOUR taxes, so U can pay for his PROMISES!… https://t.co/qlWmwzHvhQ",1906,2052,5350,8/9/2015 21:10,10/27/2020 1:37,1,[]
lexi_varesi,,Who are y’all voting for and why ? #politicaltwitter #Trump2020 #biden #republican #Democrats #,11,9,3,1/3/2016 3:14,10/27/2020 1:37,0,"[{'text': 'politicaltwitter', 'indices': [35, 52]}, {'text': 'Trump2020', 'indices': [53, 63]}, {'text': 'biden', 'indices': [64, 70]}, {'text': 'republican', 'indices': [71, 82]}, {'text': 'Democrats', 'indices': [83, 93]}]"
