User,Location,Tweet,Num of Friend,Num of Followers,Total Tweets by user,Account Created at,Tweet Created at,Num of Retweet,hashtags in the tweet
schroederwrite,20th Arrondissement,"@GovernorGordon @WhiteHouse Those of you who are voting for @joebiden, remember: we can no longer trust the Post Of… https://t.co/9PzCjFI59Z",14130,12870,39021,10/25/2011 19:46,10/27/2020 18:10,0,[]
real_jperkins,"Omaha, NE",Trump gassed peaceful protesters in order to stage a photo-op and his policies haven't done anything for the Black… https://t.co/YhJSUdKD1N,1163,1109,996,9/12/2019 1:31,10/27/2020 18:10,0,[]
nancylevine,Oregon,"@realDonaldTrump Say it, Trump: #BlackLivesMatter 

Say his name: Walter Wallace, Jr.

""We don’t yet know why this… https://t.co/EVibrgSC9i",9959,15889,188340,3/28/2009 18:38,10/27/2020 18:09,2,"[{'text': 'BlackLivesMatter', 'indices': [32, 49]}]"
AntonStephans,"London, NYC LA UK ",Yes other deluded and absolutely tragic group of the ill educated reactionary fearful &amp; anger filled unfortunates.… https://t.co/ILNtQR2NVD,9766,32830,18281,1/20/2010 21:26,10/27/2020 18:09,0,[]
Rom_TAlan,"Ohio, USA and the World.",Judge rejects Justice Dept. bid to short-circuit defamation case brought by woman who accused Trump of rape… https://t.co/XqPreIRu8m,15431,15036,55837,2/24/2016 22:58,10/27/2020 18:09,1,[]
mxronnieriley,they/them,"Also, for my new followers:

#BlackLivesMatter #BlackTransLivesMatter #TransLivesMatter 

I'm Canadian, so I can't… https://t.co/r0wT7LvZ3Y",732,471,4045,9/8/2014 4:35,10/27/2020 18:09,0,"[{'text': 'BlackLivesMatter', 'indices': [29, 46]}, {'text': 'BlackTransLivesMatter', 'indices': [47, 69]}, {'text': 'TransLivesMatter', 'indices': [70, 87]}]"
Tx2monique,IG: TteeMonique ✌️❤️,personal safety and or the safety of others. #BlackLivesMatter  #WalterWallace #Debate2020 #PresidentialDebate2020… https://t.co/cm5Yj6PCc6,805,342,27426,6/3/2009 8:04,10/27/2020 18:09,0,"[{'text': 'BlackLivesMatter', 'indices': [45, 62]}, {'text': 'WalterWallace', 'indices': [64, 78]}, {'text': 'Debate2020', 'indices': [79, 90]}, {'text': 'PresidentialDebate2020', 'indices': [91, 114]}]"
thinkinboutcv,philly | she/her | 21,please share &amp; donate if u can. anything helps ❤️ #BlackLivesMatter https://t.co/lmPm1ByaIx,591,1380,38368,2/27/2017 20:34,10/27/2020 18:09,0,"[{'text': 'BlackLivesMatter', 'indices': [54, 71]}]"
RemyStMichaels,"London, United Kingdom","Agreed. #BlackLivesMatter.

Presidential...👇 #BidenCares #VoteBidenHarris. https://t.co/Ywbm7hxHLL",107,38,13161,12/5/2018 14:22,10/27/2020 18:08,0,"[{'text': 'BlackLivesMatter', 'indices': [8, 25]}, {'text': 'BidenCares', 'indices': [45, 56]}, {'text': 'VoteBidenHarris', 'indices': [57, 73]}]"
adrien4ej,,Rest in Power Walter Wallace Jr. #JusticeForWalterWallace #BlackLivesMatter https://t.co/gBlp1YBwwQ,1395,1642,12478,8/21/2009 22:11,10/27/2020 18:08,0,"[{'text': 'JusticeForWalterWallace', 'indices': [33, 57]}, {'text': 'BlackLivesMatter', 'indices': [58, 75]}]"
moniqueblognet,USA,I’ve got signed copies of my book for sale! Check out Thank You Books for more details! #BlackAuthors… https://t.co/gObpTpEuH0,2731,3558,142031,5/6/2009 12:53,10/27/2020 18:08,1,"[{'text': 'BlackAuthors', 'indices': [88, 101]}]"
lauramcarpenter,"Anchorage, AK","Barrett's confirmation could demolish decades of progress for LGBTQ+ civil rights, reproductive freedom and afforda… https://t.co/4SJ9IobWnO",364,58,252,7/18/2018 1:41,10/27/2020 18:08,0,[]
ScreenshotLeLo,India,@denntorro @RealJamesWoods Why didn't #BlackLivesMatter spend money on helping black children who have no fathers?… https://t.co/pA0T2YDoEO,117,8,256,10/12/2020 13:03,10/27/2020 18:08,0,"[{'text': 'BlackLivesMatter', 'indices': [38, 55]}]"
BentleytheDog,"Lower Arlington, VA",#Democratic mayors who paint #BlackLivesMatter on a street are like #Democrats who have both a #BlackLivesMatter an… https://t.co/SXiJwdub33,2978,2211,85313,4/18/2010 2:07,10/27/2020 18:08,0,"[{'text': 'Democratic', 'indices': [0, 11]}, {'text': 'BlackLivesMatter', 'indices': [29, 46]}, {'text': 'Democrats', 'indices': [68, 78]}, {'text': 'BlackLivesMatter', 'indices': [95, 112]}]"
PeterDJThompson,,This is important. Please check it out. Let's do things right! #COVID19 #BlackLivesMatter #Coronavirus… https://t.co/XWyrfY3xpt,242,115,5671,1/8/2012 17:32,10/27/2020 18:07,0,"[{'text': 'COVID19', 'indices': [63, 71]}, {'text': 'BlackLivesMatter', 'indices': [72, 89]}, {'text': 'Coronavirus', 'indices': [90, 102]}]"
TakiaBrown,Planet Earth,#BlackLivesMatter #HowManyMore THIS IS WHY THERE IS A CALL TO #DefundThePolice!!! Where are the social workers and… https://t.co/xH2xU2c7oZ,212,313,33766,10/6/2011 2:58,10/27/2020 18:07,0,"[{'text': 'BlackLivesMatter', 'indices': [0, 17]}, {'text': 'HowManyMore', 'indices': [18, 30]}, {'text': 'DefundThePolice', 'indices': [62, 78]}]"
ColonelNibblets,Somewhere in a town,"It’s disgusting because there are videos of white people doing the same shit, sometimes even worse and they dont ev… https://t.co/aJOuWd9B0J",495,57,2741,8/5/2012 4:59,10/27/2020 18:06,0,[]
Veronicaargyro1,East coast ,#BlackLivesMatter ALWAYS!!! https://t.co/JpyHwd38vi,1613,156,12207,1/21/2017 16:15,10/27/2020 18:06,0,"[{'text': 'BlackLivesMatter', 'indices': [0, 17]}]"
mandydeville,USA,Cops violently dragging a man out of his wife’s car because SHE GOT A SPEEDING TICKET! #blm #BlackLivesMatter https://t.co/14lpTTsjlH,1287,1116,4591,5/7/2012 17:51,10/27/2020 18:06,0,"[{'text': 'blm', 'indices': [87, 91]}, {'text': 'BlackLivesMatter', 'indices': [92, 109]}]"
noblefacts,USA,"Just more WHITE leftists ""saviors"" who live in all white neighborhoods calling for destruction of property all the… https://t.co/BvwMMrVaMi",3974,2896,107741,4/5/2009 0:41,10/27/2020 18:06,0,[]
JeremyCrisCurly,Plymouth Mass,"Another Powerful Message This Time ""Sanford"" #BlackLivesMatter #FredSanford https://t.co/X16gFxzYhZ",2223,923,6546,2/5/2012 15:26,10/27/2020 18:06,0,"[{'text': 'BlackLivesMatter', 'indices': [45, 62]}, {'text': 'FredSanford', 'indices': [63, 75]}]"
FDTEAM11,,"2000RS PAYTM GIVEAWAY 🎉
MI vs RCB DREAM11 PREDICTION 👇
https://t.co/hUCfI4eRho

#MIvsRCB #BlackLivesMatter… https://t.co/qrL4qTjw5V",22,11,73,8/18/2020 21:39,10/27/2020 18:06,0,"[{'text': 'MIvsRCB', 'indices': [80, 88]}, {'text': 'BlackLivesMatter', 'indices': [89, 106]}]"
WeWearOurHBCUs,"Philadelphia, PA","#election2020 #bidden #bidenharris2020 #vote2020 
Ready to Vote with our Cozy shirt 🙋‍♀️🙋‍♀️🙋‍♀️🙋‍♀️🙋‍♀️ with 10% O… https://t.co/hcJ3ReCNMC",142,32,3179,3/29/2019 19:46,10/27/2020 18:06,0,"[{'text': 'election2020', 'indices': [0, 13]}, {'text': 'bidden', 'indices': [14, 21]}, {'text': 'bidenharris2020', 'indices': [22, 38]}, {'text': 'vote2020', 'indices': [39, 48]}]"
WeWearOurHBCUs,"Philadelphia, PA","#election2020 #bidden #bidenharris2020 #vote2020 
Ready to Vote with our Cozy shirt 🙋‍♀️🙋‍♀️🙋‍♀️🙋‍♀️🙋‍♀️ with 10% O… https://t.co/zUObFcgPk9",142,32,3179,3/29/2019 19:46,10/27/2020 18:06,0,"[{'text': 'election2020', 'indices': [0, 13]}, {'text': 'bidden', 'indices': [14, 21]}, {'text': 'bidenharris2020', 'indices': [22, 38]}, {'text': 'vote2020', 'indices': [39, 48]}]"
FatherOfTheVibe,"Austin, TX","can’t bring myself to watch the #WalterWallaceJr  video, but this crushing feeling still hits the same way #BlackLivesMatter",358,307,2650,6/23/2011 19:10,10/27/2020 18:05,0,"[{'text': 'WalterWallaceJr', 'indices': [32, 48]}, {'text': 'BlackLivesMatter', 'indices': [107, 124]}]"
mitchellreddd,"Prince George, British Columbia",Nobody deserves to die because they are in a mental health crisis. Defund the police and fund Social Workers #BlackLivesMatter,203,83,1678,8/1/2017 2:18,10/27/2020 18:05,0,"[{'text': 'BlackLivesMatter', 'indices': [109, 126]}]"
AntiRacismDay,Britain,We need an independent public inquiry into disproportionate deaths  amongst BAME frontline workers &amp; communities… https://t.co/cnDKENWxQT,16050,39063,28530,1/31/2014 12:24,10/27/2020 18:05,2,[]
trevor_on_line,,@1976_DavidG @0xcafefeed @squeeze_ex @CharmingCTL @JaviciaLeslie @CWBatwoman @DCComics @CWBatwomanFans… https://t.co/muu7wwOj9I,98,11,265,11/11/2018 5:41,10/27/2020 18:05,0,[]
cincyteachers,"2368 Victory Pkwy, Suite 100",We agree. #BlackLivesMatter https://t.co/JoSajBL8Co,1868,1753,16123,2/6/2015 15:13,10/27/2020 18:05,1,"[{'text': 'BlackLivesMatter', 'indices': [10, 27]}]"
toryboypierce,london,#BlackLivesMatter has applied to become a political party in the UK which could spell trouble for the Labour Party… https://t.co/oi1Iemr6wm,669,135140,16324,10/7/2013 15:34,10/27/2020 18:05,27,"[{'text': 'BlackLivesMatter', 'indices': [0, 17]}]"
Jennyma60428264,,Loud and Clear ! WE are here!HUGE beautiful Cleveland!WE are so STRONG and we just have to let everyone KNOW by VOT… https://t.co/TLsWVUPsq9,47,7,389,7/19/2020 21:29,10/27/2020 18:05,0,[]
kashboysam,,Y’all ignored #BlackLivesMatter before it was trending,318,660,4113,2/24/2016 20:30,10/27/2020 18:04,0,"[{'text': 'BlackLivesMatter', 'indices': [14, 31]}]"
UncleStan12345,,"Being Black in America is like living in a constant state of fear, anger, and mourning... I’m so tired...… https://t.co/faAtLAfZ81",4626,1256,15521,2/13/2016 15:37,10/27/2020 18:04,1,[]
Mikepike5Rao,"Poughkeepsie, NY",That’s right #BidenHarrisLandslide2020 #BlackLivesMatter https://t.co/MK88zm5znN,405,157,12417,8/26/2017 14:04,10/27/2020 18:04,0,"[{'text': 'BidenHarrisLandslide2020', 'indices': [13, 38]}, {'text': 'BlackLivesMatter', 'indices': [39, 56]}]"
Rom_TAlan,"Ohio, USA and the World.","You can supply your own response here.
https://t.co/bcxGiXSSFW via @thedailybeast 
😷🌊🌊#TuesdayThoughts… https://t.co/8f4YI7Tjui",15431,15036,55837,2/24/2016 22:58,10/27/2020 18:04,0,"[{'text': 'TuesdayThoughts', 'indices': [86, 102]}]"
JeremyCrisCurly,Plymouth Mass,Powerful Message in Sanford by Fred Sanford #FredSanford #BlackLivesMatter https://t.co/T5moFolRF5,2223,923,6546,2/5/2012 15:26,10/27/2020 18:04,0,"[{'text': 'FredSanford', 'indices': [44, 56]}, {'text': 'BlackLivesMatter', 'indices': [57, 74]}]"
schroederwrite,20th Arrondissement,@GOP @SenJoniErnst We know that Trump has bent the Supreme Court and Judiciary to his will so that he can contest t… https://t.co/WtjWj2rwMR,14130,12870,39021,10/25/2011 19:46,10/27/2020 18:04,0,[]
1ts_Goat,$$$,Follow @miiriya_miiriya and support if you actually love your black community the way yall say yall do… https://t.co/9hqD18cAvy,234,597,12105,3/10/2012 0:26,10/27/2020 18:04,0,[]
20YS,Ottawa/Canada/International,"In a tumultuous year that is 2020, when important issues such as #BlackLivesMatter , inclusion and diversity are on… https://t.co/byNE8S2MZp",4611,8016,108418,9/22/2010 15:55,10/27/2020 18:04,0,"[{'text': 'BlackLivesMatter', 'indices': [65, 82]}]"
NotOfThyWorld,Planet Earth,#BlackLivesMatter why aren't you celebrating this? Why back a politician that helped jail the black community? You… https://t.co/PYiPY9PSnt,1251,1287,20688,4/4/2010 20:15,10/27/2020 18:04,0,"[{'text': 'BlackLivesMatter', 'indices': [0, 17]}]"
danielalapidous,"New York, NY","RIP Walter Wallace Jr. The police need to stop killing Black people. Because they won’t, we must defund the police.… https://t.co/ES0mSqLQy4",2634,4680,13125,11/11/2010 18:11,10/27/2020 18:03,0,[]
bustedpencils,Madison,"#BustEDPencils Live tonight at 6 pm Central.
*Nothing is ""Normal!"" @WeAreTeachers
 *Why we teach for Black Lives. M… https://t.co/4SUBL1toXc",108,395,1184,7/19/2014 3:38,10/27/2020 18:03,0,"[{'text': 'BustEDPencils', 'indices': [0, 14]}]"
VivekKhashu,"Birmingham, England",How an Algorithm Blocked Kidney Transplants to Black Patients | WIRED #BlackLivesMatter really do matter ⁦… https://t.co/2r4nIg2EI5,664,1846,29351,8/9/2015 11:47,10/27/2020 18:03,0,"[{'text': 'BlackLivesMatter', 'indices': [70, 87]}]"
AndyPopeInTheW1,"Rochester, NY, USA",@GrandpaSnarky @EileenM70123459 @julieirwin16 @kymikym_ @ladymarcia55 @73_marks @josephharris67 @FloridaRise… https://t.co/bGPlB2BN23,56403,56624,36137,6/18/2018 2:18,10/27/2020 18:03,3,[]
rish214,Bay Area,"It's Tuesday, 7 days to go! In the meantime, arrest the killers of #BreonnaTaylor #ElijahMcClain #JacobBlake… https://t.co/taG9aNyUYv",722,362,4015,3/25/2008 20:54,10/27/2020 18:03,0,"[{'text': 'BreonnaTaylor', 'indices': [67, 81]}, {'text': 'ElijahMcClain', 'indices': [82, 96]}, {'text': 'JacobBlake', 'indices': [97, 108]}]"
ChaWaBand,"New Orleans, LA",No Justice No Peace! Make sure that you make your voice heard on #electionday November 3rd and #vote 🗳… https://t.co/y3qeYAOmTj,865,832,1842,9/13/2011 6:52,10/27/2020 18:03,0,"[{'text': 'electionday', 'indices': [65, 77]}, {'text': 'vote', 'indices': [95, 100]}]"
ej_austen,"Central Pennsylvania, USA",@jilevin @TomCottonAR here is the real story. Video is repulsive. #BlackLivesMatter,3437,832,8079,2/8/2019 14:16,10/27/2020 18:03,0,"[{'text': 'BlackLivesMatter', 'indices': [66, 83]}]"
spanospanospano,"Philadelphia, PA","Also, @PPDCommish just now seemed to explain this away on the live conference by saying that the amount of money re… https://t.co/OD8tRHkMGL",267,192,961,8/12/2009 18:54,10/27/2020 18:02,0,[]
StillBill214,"Dallas, TX",Pray for philly #blacklivesmatter,493,626,26539,3/28/2010 3:47,10/27/2020 18:02,0,"[{'text': 'blacklivesmatter', 'indices': [16, 33]}]"
Rom_TAlan,"Ohio, USA and the World.","America’s pandemic: After decades of warning, a failed response https://t.co/alEmegOPHc 
😷🌊🌊#TuesdayThoughts… https://t.co/yys1TIDVcq",15431,15036,55837,2/24/2016 22:58,10/27/2020 18:02,0,"[{'text': 'TuesdayThoughts', 'indices': [92, 108]}]"
aimarulinda,Manhattan - NY,"@freyntje @PaulKagame #BlackLivesMatter 
You should first learn what #BlackLivesMatter means before conflating two… https://t.co/9TjkZNbaXp",541,862,3249,10/24/2014 21:27,10/27/2020 18:02,5,"[{'text': 'BlackLivesMatter', 'indices': [22, 39]}, {'text': 'BlackLivesMatter', 'indices': [69, 86]}]"
HL_AMONEY,"New Haven, CT",We didn’t forget about you 💯✊🏼✊🏻✊🏾#justicefornikita #WalterWallaceJr #BreonnaTaylor #GeorgeFloyd #BlackLivesMatter #PoliceBrutalityMustEnd,511,130,402,3/28/2020 1:07,10/27/2020 18:02,1,"[{'text': 'justicefornikita', 'indices': [34, 51]}, {'text': 'WalterWallaceJr', 'indices': [52, 68]}, {'text': 'BreonnaTaylor', 'indices': [69, 83]}, {'text': 'GeorgeFloyd', 'indices': [84, 96]}, {'text': 'BlackLivesMatter', 'indices': [97, 114]}, {'text': 'PoliceBrutalityMustEnd', 'indices': [115, 138]}]"
BaeMoonPsae,Namkanda,"#meanwhileincanada
A Canadian police officer threw a handcuffed  black woman face-first to the floor, injuring her… https://t.co/iRTOlE9u4Z",1283,1648,45070,12/26/2019 23:05,10/27/2020 18:02,1,"[{'text': 'meanwhileincanada', 'indices': [0, 18]}]"
BJ_Williams_JM,"London, England",Very pleased JM have signed the open letter! #BlackLivesMatter https://t.co/jiePUJtwBO,91,27,292,10/26/2017 8:24,10/27/2020 18:02,0,"[{'text': 'BlackLivesMatter', 'indices': [45, 62]}]"
bus_society,,"This weeks inspiring person is Maya Angelou. Maya was an American poet, memoirist, and civil rights activist. Who i… https://t.co/ER1X8liytp",36,27,31,9/11/2019 19:58,10/27/2020 18:02,0,[]
Kilo_Loco,"Yucaipa, CA","I’m open to explanation, but what exactly is being protested in Philly? This is not another case of subduing the wr… https://t.co/swBhYVGEXg",430,7006,5026,9/5/2008 6:01,10/27/2020 18:02,0,[]
rachelnix_poet,"Alabama, USA",He's grown in this run. He's been listening. I'm all in with Joe now. #BidenHarris2020 #BlackLivesMatter https://t.co/7qXEdAoAkw,1337,2065,12288,8/23/2015 17:00,10/27/2020 18:01,0,"[{'text': 'BidenHarris2020', 'indices': [70, 86]}, {'text': 'BlackLivesMatter', 'indices': [87, 104]}]"
LouisGerber8,,"@JoeBiden Yes, #BlackLivesMatter , #JoeBiden is right whereas #Trump is pandering to #racists, #WhiteSupremacists .… https://t.co/sWb4xYRSUX",810,72,4875,3/18/2019 14:10,10/27/2020 18:01,0,"[{'text': 'BlackLivesMatter', 'indices': [15, 32]}, {'text': 'JoeBiden', 'indices': [35, 44]}, {'text': 'Trump', 'indices': [62, 68]}, {'text': 'racists', 'indices': [85, 93]}, {'text': 'WhiteSupremacists', 'indices': [95, 113]}]"
ChiGeorgiaPeach,"Georgia, USA",7 Days Left!! Americans care for the PEOPLE here in America even if many politicians don't. Vote Vote Vote!… https://t.co/pbtQEg9QDZ,575,275,7612,10/15/2010 3:32,10/27/2020 18:01,0,[]
SammyBytes,,"they had ever had, and the much reduced workforce meant that they could bargain for better conditions. The ruling c… https://t.co/2ZNdPjuOGg",3064,1097,52620,12/4/2014 16:06,10/27/2020 18:01,0,[]
roya19,"Maryland, USA",Walter Wallace Jr. Walter Wallace Jr. Walter Wallace Jr. Walter Wallace Jr. Walter Wallace Jr. Walter Wallace Jr. 😥… https://t.co/e40uYUIwZl,2377,1162,27235,7/11/2009 15:41,10/27/2020 18:01,0,[]
anniewlx,"New Hampshire, USA","Black lives matter. Black lives matter. Black lives matter. No debates, no “buts,” no justifications. They do.… https://t.co/Xm6xXko3kR",46,6,62,10/5/2020 0:55,10/27/2020 18:01,1,[]
jcg007,United States,"It's incredible to see just how cyclical #systematicracism it's effects, and the fight against oppression is and ho… https://t.co/94zA3nSKnz",770,1368,8975,3/19/2009 1:16,10/27/2020 18:01,0,"[{'text': 'systematicracism', 'indices': [41, 58]}]"
ClassicDeepCuts,,https://t.co/0wGfJwRxeC 🔊 Vote For America! Vote For Joe! by @ClassicDeepCuts #BidenHarris2020 #WearADamnMask… https://t.co/LbkNfsdngV,1771,2087,438065,6/4/2011 12:44,10/27/2020 18:01,0,"[{'text': 'BidenHarris2020', 'indices': [78, 94]}, {'text': 'WearADamnMask', 'indices': [95, 109]}]"
mcleod,"Lafayette, CO",America stands against racism. America stands against fascism. America stands against Trump and Republicans. #trump… https://t.co/Y2aFN9etDC,8856,53371,80651,4/11/2007 6:19,10/27/2020 18:00,0,"[{'text': 'trump', 'indices': [109, 115]}]"
JennyRuizMD,"Philadelphia, PA","Completely agree. This is affecting our Black trainees, colleagues, patients and families. Say his name… https://t.co/eVWvOfxwCY",2652,1446,609,10/6/2017 2:47,10/27/2020 18:00,0,[]
metalheadjudas,"Boston, England","So, the nationwide powers that be in football are calling for more equality in the employment of coaches according… https://t.co/okdt2eSKT3",150,108,6637,6/20/2015 23:10,10/27/2020 18:00,0,[]
curtisteo,Los Angeles,@realDonaldTrump #BlackLivesMatter SAY IT DONALD.,27,3,439,7/17/2011 5:11,10/27/2020 18:00,0,"[{'text': 'BlackLivesMatter', 'indices': [17, 34]}]"
StephChlond,London,Excited and proud to have our #blackhair documentary air tonight #BlackHistoryMonthUK #BlackLivesMatter #channel4… https://t.co/D1Iku1xddP,1639,355,1549,8/16/2010 23:00,10/27/2020 18:00,1,"[{'text': 'blackhair', 'indices': [30, 40]}, {'text': 'BlackHistoryMonthUK', 'indices': [65, 85]}, {'text': 'BlackLivesMatter', 'indices': [86, 103]}, {'text': 'channel4', 'indices': [104, 113]}]"
DuxCali,"Los Angeles, California",Black ppl invented the electric lamp and the telephone. #BlackLivesMatter,114,145,37155,4/14/2009 16:23,10/27/2020 18:00,0,"[{'text': 'BlackLivesMatter', 'indices': [56, 73]}]"
kqsvn_,my bedroom,"yesss ! #VOTE #VoteBlue #biden2020 #BidenHarris2020 #LGBTQ #blm #BlackLivesMatter 
k-pop ariana grande billie eilis… https://t.co/bS8BuWFZ7K",199,110,75,2/23/2018 2:23,10/27/2020 18:00,0,"[{'text': 'VOTE', 'indices': [8, 13]}, {'text': 'VoteBlue', 'indices': [14, 23]}, {'text': 'biden2020', 'indices': [24, 34]}, {'text': 'BidenHarris2020', 'indices': [35, 51]}, {'text': 'LGBTQ', 'indices': [52, 58]}, {'text': 'blm', 'indices': [59, 63]}, {'text': 'BlackLivesMatter', 'indices': [64, 81]}]"
the_known_worm,Kargil,"@KiranKS Reason behind it!

First wave is due to negligence
Second due to #BlackLivesMatter protest
Third due to el… https://t.co/sL8YvFexGN",296,132,21319,1/10/2017 3:26,10/27/2020 18:00,0,"[{'text': 'BlackLivesMatter', 'indices': [74, 91]}]"
CKOTH94,"West Midlands, England","They're not but Burning, Looting and Murdering is NEVER acceptable. #BlackLivesMatter 
#WhiteLivesMatter… https://t.co/hN7kc1mXyw",4952,2956,15618,10/10/2018 18:15,10/27/2020 18:00,1,"[{'text': 'BlackLivesMatter', 'indices': [68, 85]}, {'text': 'WhiteLivesMatter', 'indices': [87, 104]}]"
OldMainBell,"University Park, PA",ding? ding #PennState #BlackLivesMatter #JusticeForAll,1642,1216,90011,4/20/2010 17:14,10/27/2020 18:00,0,"[{'text': 'PennState', 'indices': [11, 21]}, {'text': 'BlackLivesMatter', 'indices': [22, 39]}, {'text': 'JusticeForAll', 'indices': [40, 54]}]"
stevessafepicks,"Brooklyn, New York, USA",Black Lives Matter Will Never Speak For Me: I Speak For Myself https://t.co/hNSDySbsRs #BlackLivesMatter… https://t.co/BKm8xYqKvl,498,55,189,10/3/2020 10:44,10/27/2020 17:59,1,"[{'text': 'BlackLivesMatter', 'indices': [87, 104]}]"
blacklist100_,,"We want to know: Have you, personally, ever attended a #BlackLivesMatter event or protest?",72,1812,217,7/3/2020 4:57,10/27/2020 17:59,0,"[{'text': 'BlackLivesMatter', 'indices': [55, 72]}]"
BlaqOdysseus,"Atlanta, GA",Where in the world is it safe to be black? #BlackLivesMatter,1971,850,24895,9/1/2011 21:37,10/27/2020 17:59,0,"[{'text': 'BlackLivesMatter', 'indices': [43, 60]}]"
ButlerMovement,"Butler County, Ohio","Remember they are burying stories about the worldwide movement against police brutality, keep an eye out for them.… https://t.co/KVDhWJJRl0",151,164,630,5/30/2020 19:50,10/27/2020 17:59,0,[]
jacobmann00,"Ohio, USA",Thank You Biden!! #BlackLivesMatter https://t.co/cHMxHLMOHS,275,75,2492,5/30/2014 23:56,10/27/2020 17:59,0,"[{'text': 'BlackLivesMatter', 'indices': [18, 35]}]"
sevinPackage,Lake Washington,@Squillz5 @mckeonmk @samanthamelamed In what world is the appropriate response by police to empty an entire clip at… https://t.co/JlGNR2hdlF,829,367,1532,2/22/2011 20:07,10/27/2020 17:59,0,[]
VexedAgain,"Chicago, IL",🚨 THIS is THE #mustread today #Philly #BlackLivesMatter #WhyWeProtest https://t.co/IAnteBRyaS,4248,4258,93611,2/19/2015 2:41,10/27/2020 17:59,0,"[{'text': 'mustread', 'indices': [14, 23]}, {'text': 'Philly', 'indices': [30, 37]}, {'text': 'BlackLivesMatter', 'indices': [38, 55]}, {'text': 'WhyWeProtest', 'indices': [56, 69]}]"
pablonav1,London Taan,My latest video for The Canary. Was a pleasure speaking to journalist and podcaster @KaeRianne.… https://t.co/aYqi4A1RRc,3305,4655,15732,1/30/2011 10:20,10/27/2020 17:59,1,[]
AndyPopeInTheW1,"Rochester, NY, USA","@AllTransLivesM1 #TakeAKnee against #PoliceBrutality and #KillerCops !!!

#JusticeForWalterWallace 
#BlackLivesMatter",56403,56624,36137,6/18/2018 2:18,10/27/2020 17:59,0,"[{'text': 'TakeAKnee', 'indices': [17, 27]}, {'text': 'PoliceBrutality', 'indices': [36, 52]}, {'text': 'KillerCops', 'indices': [57, 68]}, {'text': 'JusticeForWalterWallace', 'indices': [74, 98]}, {'text': 'BlackLivesMatter', 'indices': [100, 117]}]"
DorisGrinspun,,"@berylpil How is such #PoliceBrutality being  tolerated! 

How blind (?) are governments &amp; the public to see that t… https://t.co/7GukJBprSn",9114,12674,23672,2/12/2010 1:58,10/27/2020 17:59,5,"[{'text': 'PoliceBrutality', 'indices': [22, 38]}]"
pinkertonraid,"Durham, NC","New #haircut, new T-shirts, new #sticker, new tomorrow. #earlyvoting #bidenharris2020 #joemamala #ivoted… https://t.co/Urwawyp5RD",2408,764,1926,3/27/2011 17:19,10/27/2020 17:59,0,"[{'text': 'haircut', 'indices': [4, 12]}, {'text': 'sticker', 'indices': [32, 40]}, {'text': 'earlyvoting', 'indices': [56, 68]}, {'text': 'bidenharris2020', 'indices': [69, 85]}, {'text': 'joemamala', 'indices': [86, 96]}, {'text': 'ivoted', 'indices': [97, 104]}]"
GhosttMyka,"Alberta, Canada",Jesus. They didn't need to do any of that. #BlackLivesMatter https://t.co/eff9wEYQ2f,332,75,6321,12/29/2015 4:22,10/27/2020 17:59,0,"[{'text': 'BlackLivesMatter', 'indices': [43, 60]}]"
peekalii,,"BLM invaded #LakeOswego, Oregon, on Sunday and demanded allegiance from suburban shoppers and diners  on the street… https://t.co/HHekAsAyc0",8,8,252,6/14/2020 11:41,10/27/2020 17:59,0,"[{'text': 'LakeOswego', 'indices': [12, 23]}]"
NewsRaters,USA ,This patriot has some plans for the #BlackLivesMatter painted by Diblasio in front of the Trump Tower https://t.co/3fopjgjmjn,4326,7099,9578,6/8/2020 1:07,10/27/2020 17:59,2,"[{'text': 'BlackLivesMatter', 'indices': [36, 53]}]"
freebangladesh,Bangladesh,"How #whitemedia works:

“Repeat a lie often enough and it becomes the truth”, is a law of propaganda often attribut… https://t.co/SAmiY42fqE",818,21691,28684,2/5/2011 1:08,10/27/2020 17:58,0,"[{'text': 'whitemedia', 'indices': [4, 15]}]"
daniiifaulkner,"Philadelphia, PA","Rejected Photos 5 (June 2020)
#photography #rejecetedseries #BlackPhotographer #art #protest #35mm #shootfilm… https://t.co/g7IwfxfstM",14,7,22,1/22/2020 22:27,10/27/2020 17:58,0,"[{'text': 'photography', 'indices': [30, 42]}, {'text': 'rejecetedseries', 'indices': [43, 59]}, {'text': 'BlackPhotographer', 'indices': [60, 78]}, {'text': 'art', 'indices': [79, 83]}, {'text': 'protest', 'indices': [84, 92]}, {'text': '35mm', 'indices': [93, 98]}, {'text': 'shootfilm', 'indices': [99, 109]}]"
leedulpanda,,I see celebs talking about #BlackLivesMatter  and #sarsbrutality all the time but when it comes to the… https://t.co/hWnRI8zcp8,61,27,448,7/23/2020 16:57,10/27/2020 17:58,0,"[{'text': 'BlackLivesMatter', 'indices': [27, 44]}, {'text': 'sarsbrutality', 'indices': [50, 64]}]"
mjshalz,"Kansas, USA",@JoeBiden Thank you!!!! #BlackLivesMatter #BidenHarris2020,1430,645,6913,4/26/2010 20:59,10/27/2020 17:58,0,"[{'text': 'BlackLivesMatter', 'indices': [24, 41]}, {'text': 'BidenHarris2020', 'indices': [42, 58]}]"
